model_display_name,provider,subject,year,session,exercise,item_key,n_responses,item_accuracy,response_sd,response_min,response_max,dimension_T1,dimension_T2,dimension_T3,dimension_T4,dimension_T5,dimension_T6,dimension_T7,dimension_T8,matched_overall,matched_analysis_3,matched_physics_2
DeepSeek V4 Pro,deepseek,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,98.68421053,,98.68421053,98.68421053,100.0,100.0,95.0,100.0,100.0,96.875,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,98.15789474,,98.15789474,98.15789474,100.0,100.0,95.0,95.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,96.57894737,,96.57894737,96.57894737,100.0,100.0,100.0,90.0,90.0,90.625,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,98.68421053,,98.68421053,98.68421053,100.0,100.0,95.0,100.0,100.0,96.875,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,97.89473684,,97.89473684,97.89473684,100.0,100.0,95.0,95.0,100.0,96.875,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,94.21052632,,94.21052632,94.21052632,100.0,100.0,90.0,90.0,80.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,95.78947368,,95.78947368,95.78947368,100.0,100.0,100.0,90.0,80.0,93.75,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,93.42105263,,93.42105263,93.42105263,100.0,100.0,95.0,90.0,80.0,78.125,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,100.0,100.0,95.0,100.0,92.85714286,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,97.36842105,,97.36842105,97.36842105,100.0,100.0,100.0,93.33333333,85.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,95.26315789,,95.26315789,95.26315789,100.0,100.0,87.5,86.66666667,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,96.05263158,,96.05263158,96.05263158,100.0,100.0,93.75,93.33333333,85.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,91.31578947,,91.31578947,91.31578947,100.0,93.33333333,81.25,90.0,85.0,93.75,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,90.52631579,,90.52631579,90.52631579,100.0,86.66666667,87.5,90.0,90.0,75.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,56.57894737,,56.57894737,56.57894737,75.0,38.33333333,62.5,26.66666667,65.0,37.5,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,69.21052632,,69.21052632,69.21052632,75.0,60.0,68.75,66.66666667,70.0,56.25,92.85714286,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,90.26315789,,90.26315789,90.26315789,100.0,80.0,87.5,85.0,85.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,85.0,,85.0,85.0,100.0,73.33333333,81.25,80.0,80.0,81.25,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,88.15789474,,88.15789474,88.15789474,100.0,73.33333333,93.75,80.0,85.0,87.5,92.85714286,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,88.42105263,,88.42105263,88.42105263,100.0,73.33333333,87.5,90.0,90.0,75.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,78.68421053,,78.68421053,78.68421053,100.0,63.33333333,68.75,66.66666667,85.0,81.25,92.85714286,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,87.36842105,,87.36842105,87.36842105,100.0,73.33333333,87.5,80.0,90.0,81.25,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,81.84210526,,81.84210526,81.84210526,100.0,73.33333333,75.0,71.66666667,80.0,75.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,87.10526316,,87.10526316,87.10526316,100.0,73.33333333,87.5,85.0,85.0,75.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,78.42105263,,78.42105263,78.42105263,93.75,60.0,75.0,85.0,75.0,56.25,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,1,92.63157895,,92.63157895,92.63157895,100.0,73.33333333,100.0,80.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,77.63157895,,77.63157895,77.63157895,100.0,76.66666667,68.75,56.66666667,50.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,88.42105263,,88.42105263,88.42105263,100.0,100.0,75.0,76.66666667,85.0,87.5,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,99.47368421,,99.47368421,99.47368421,100.0,100.0,100.0,100.0,95.0,100.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,80.26315789,,80.26315789,80.26315789,100.0,93.33333333,50.0,63.33333333,77.5,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,87.89473684,,87.89473684,87.89473684,100.0,100.0,100.0,63.33333333,40.0,100.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,73.42105263,,73.42105263,73.42105263,100.0,73.33333333,56.25,53.33333333,75.0,75.0,85.71428571,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,54.73684211,,54.73684211,54.73684211,62.5,60.0,37.5,40.0,90.0,43.75,64.28571429,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,83.94736842,,83.94736842,83.94736842,100.0,86.66666667,75.0,80.0,85.0,62.5,89.28571429,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,87.63157895,,87.63157895,87.63157895,100.0,86.66666667,81.25,80.0,90.0,81.25,92.85714286,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,63.42105263,,63.42105263,63.42105263,75.0,60.0,56.25,53.33333333,90.0,43.75,64.28571429,,True,False,True
OpenAI o3,openai,physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,86.05263158,,86.05263158,86.05263158,87.5,90.0,87.5,65.0,100.0,100.0,78.57142857,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,79.73684211,,79.73684211,79.73684211,81.25,90.0,81.25,58.33333333,80.0,100.0,71.42857143,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,52.63157895,,52.63157895,52.63157895,62.5,70.0,43.75,10.0,77.5,50.0,71.42857143,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,90.0,,90.0,90.0,87.5,100.0,100.0,53.33333333,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,82.36842105,,82.36842105,82.36842105,87.5,90.0,81.25,53.33333333,100.0,100.0,71.42857143,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,82.89473684,,82.89473684,82.89473684,81.25,90.0,81.25,65.0,100.0,100.0,71.42857143,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,92.63157895,,92.63157895,92.63157895,87.5,100.0,100.0,70.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,88.68421053,,88.68421053,88.68421053,81.25,100.0,100.0,53.33333333,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,80.78947368,,80.78947368,80.78947368,81.25,90.0,81.25,53.33333333,100.0,100.0,67.85714286,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,83.94736842,,83.94736842,83.94736842,87.5,90.0,81.25,70.0,85.0,100.0,78.57142857,,True,False,True
Grok 4.3,xai,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,83.68421053,,83.68421053,83.68421053,87.5,90.0,87.5,53.33333333,100.0,100.0,71.42857143,,True,False,True
Grok 4.5,xai,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,83.68421053,,83.68421053,83.68421053,87.5,90.0,87.5,53.33333333,100.0,100.0,71.42857143,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,84.21052632,,84.21052632,84.21052632,81.25,90.0,87.5,65.0,100.0,100.0,71.42857143,,True,False,True
OpenAI o3,openai,physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,1,84.21052632,,84.21052632,84.21052632,87.5,90.0,87.5,53.33333333,100.0,100.0,78.57142857,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,74.47368421,,74.47368421,74.47368421,68.75,93.33333333,67.5,56.66666667,92.5,68.75,89.28571429,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,98.42105263,,98.42105263,98.42105263,100.0,90.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,80.26315789,,80.26315789,80.26315789,82.5,83.33333333,80.0,80.0,85.0,68.75,75.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,93.42105263,,93.42105263,93.42105263,100.0,100.0,82.5,81.66666667,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,92.63157895,,92.63157895,92.63157895,100.0,100.0,87.5,86.66666667,95.0,87.5,85.71428571,,True,False,True
OpenAI o3,openai,physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,77.10526316,,77.10526316,77.10526316,85.0,90.0,72.5,53.33333333,90.0,65.625,85.71428571,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,91.57894737,,91.57894737,91.57894737,80.0,100.0,100.0,73.33333333,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,99.73684211,,99.73684211,99.73684211,100.0,100.0,100.0,100.0,100.0,100.0,96.42857143,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,80.78947368,,80.78947368,80.78947368,80.0,86.66666667,81.25,73.33333333,85.0,75.0,85.71428571,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,98.94736842,,98.94736842,98.94736842,95.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,3,99.64912281,0.60773713,98.94736842,100.0,98.33333333,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,92.368421,,92.368421,92.368421,87.5,93.33333333,100.0,86.66666667,100.0,87.5,89.28571429,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,87.89473684,,87.89473684,87.89473684,90.0,90.0,90.0,73.33333333,100.0,81.25,92.85714286,,True,False,True
OpenAI o3,openai,physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,1,99.47368421,,99.47368421,99.47368421,100.0,100.0,100.0,100.0,100.0,100.0,92.85714286,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,65.52631579,,65.52631579,65.52631579,62.5,71.66666667,62.5,53.33333333,80.0,65.625,75.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,83.94736842,,83.94736842,83.94736842,87.5,86.66666667,87.5,73.33333333,90.0,71.875,85.71428571,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,83.94736842,,83.94736842,83.94736842,87.5,86.66666667,87.5,73.33333333,90.0,71.875,85.71428571,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,3,99.64912281,0.60773713,98.94736842,100.0,100.0,100.0,100.0,97.77777778,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,85.0,,85.0,85.0,87.5,86.66666667,87.5,80.0,90.0,71.875,85.71428571,,True,False,True
Grok 4.3,xai,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,94.21052632,,94.21052632,94.21052632,87.5,100.0,100.0,80.0,100.0,100.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,1,81.57894737,,81.57894737,81.57894737,87.5,86.66666667,81.25,66.66666667,90.0,71.875,85.71428571,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,92.63157895,,92.63157895,92.63157895,100.0,100.0,90.0,80.0,85.0,93.75,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,97.89473684,,97.89473684,97.89473684,100.0,100.0,95.0,100.0,100.0,87.5,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.42105263,,98.42105263,98.42105263,100.0,100.0,95.0,100.0,100.0,93.75,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
